,암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
2578,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,의료법인 영파의료재단 규림요양병원,28,요양병원,210000,부산,210011,부산금정구,장전동,46240,"부산광역시 금정구 금샘로 59, (장전동)",051-582-1234,,20051014,8,0,0,0,5,0,0,0,0,3,0,0,0,0,129.0759887,35.2307264
2579,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 영풍의료재단 풍기성심요양병원,28,요양병원,370000,경북,370500,영주시,풍기읍,36042,"경상북도 영주시 풍기읍 소백로1916번길 6, 6",054-630-2511,,20080319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5361724,36.8674952
2580,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 옐림의료재단 농소요양병원,28,요양병원,260000,울산,260004,울산북구,상안동,44208,"울산광역시 북구 아진로 78, (상안동)",052-282-7002,,20130206,4,0,0,0,2,0,0,0,0,2,0,0,0,0,129.3403155,35.6304122
2581,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 오남의료재단 인제요양병원,28,요양병원,380000,경남,380100,김해시,삼계동,50902,"경상남도 김해시 가야로 210, (삼계동)",055-332-9222,http://조은삼계.com/,20120220,3,0,0,0,2,0,0,0,0,1,0,0,0,0,128.8719845,35.2587701
2582,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인 옥성의료재단 골든카운티 요양병원,28,요양병원,350000,전북,350401,전주완산구,중인동,55144,"전북특별자치도 전주시 완산구 중인1길 136-20, (중인동)",063-221-7676,,20130722,5,3,0,0,1,0,0,0,0,1,0,0,0,0,127.0901393,35.7676422
2583,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인 온그룹의료재단 온요양병원,28,요양병원,210000,부산,210004,부산진구,당감동,47261,"부산광역시 부산진구 가야대로 721, 신관 8층 일부, 9~14층 전부, 15층 일부, 16층 전부, 본관 12층 일부 (당감동)",051-607-0810,,20180122,11,1,0,0,7,0,0,0,0,3,0,0,0,0,129.0499565,35.1578994
2584,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 온의료재단 신세계요양병원,28,요양병원,210000,부산,210003,부산동래구,온천동,47714,"부산광역시 동래구 온천장로 40, (온천동)",051-554-8811,,20091110,4,0,0,0,3,0,0,0,0,1,0,0,0,0,129.0797099,35.2156776
2585,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 용은의료재단 충주요양병원,28,요양병원,330000,충북,330200,충주시,문화동,27406,"충청북도 충주시 중심3길 4-2,  (문화동)",043-843-9300,,19930614,3,0,0,0,2,0,0,0,0,1,0,0,0,0,127.9255047,36.9733429
2586,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 우석의료재단 연세요양병원,28,요양병원,370000,경북,370900,상주시,낙동면,37247,"경상북도 상주시 낙동면 영남제일로 841, (낙동면)",054-531-9988,,20130708,3,0,0,0,2,0,0,0,0,1,0,0,0,0,128.2395597,36.4036022
2587,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 우아의료재단 길메리요양병원,28,요양병원,260000,울산,260003,울산중구,반구동,44513,"울산광역시 중구 서원1길 106, (반구동)",296-0030,http://www.gilmary.co.kr,20110901,3,0,0,0,2,0,0,0,0,1,0,0,0,0,129.3396439,35.5588628
2588,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 원경의료재단 연일요양병원,28,요양병원,370000,경북,370701,포항남구,연일읍,37855,"경상북도 포항시 남구 연일읍 인주길22번길 38-23, (연일읍)",054-286-0575,,20170531,4,1,0,0,1,0,0,0,0,2,0,0,0,0,129.3407646,35.9800996
2589,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 원광의료재단 군산원광효도요양병원,28,요양병원,350000,전북,350100,군산시,조촌동,54078,"전북특별자치도 군산시 조촌4길 11,  (조촌동)",063-450-0700,,20121218,16,1,0,0,10,0,0,0,0,5,0,0,0,0,126.7356654,35.9675596
2590,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 원광의료재단 익산원광효도요양병원,28,요양병원,350000,전북,350300,익산시,신용동,54535,"전북특별자치도 익산시 익산대로33길 69, (신용동)",063-850-9900,,20050321,12,1,0,0,8,0,0,0,0,3,0,0,0,0,126.9486577,35.9764261
2591,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 원전의료재단 가양요양병원,28,요양병원,250000,대전,250004,대전동구,가양동,34534,"대전광역시 동구 우암로 281,  (가양동)",042-634-7582,,20120608,5,0,0,0,3,0,0,0,0,2,0,0,0,0,127.4469139,36.3462248
2592,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 원전의료재단보니파시오요양병원,28,요양병원,250000,대전,250002,대전대덕구,덕암동,34330,"대전광역시 대덕구 덕암로 225, 225",042-717-1000,http://www.bonifacio.co.kr,20070827,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.4237673,36.4406172
2593,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 월촌의료재단 해솔요양병원,28,요양병원,260000,울산,260004,울산북구,호계동,44225,"울산광역시 북구 당수골5길 41-6, 지하1~지상4층 (호계동)",052-260-5577,,20230412,4,1,0,0,1,0,0,0,0,2,0,0,0,0,129.3593261,35.6328645
2594,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 윤재의료재단 금강요양병원,28,요양병원,210000,부산,210003,부산동래구,온천동,47709,"부산광역시 동래구 금강공원로 32, (온천동)",051-555-5850,,20100423,7,0,0,0,5,0,0,0,0,2,0,0,0,0,129.081093,35.2191798
2595,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 윤재의료재단 금정요양병원,28,요양병원,210000,부산,210003,부산동래구,온천동,47702,"부산광역시 동래구 금강로 141, (온천동)",051-581-5846,,20110614,4,0,0,0,2,0,0,0,0,2,0,0,0,0,129.0805399,35.2213128
2596,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 은빛의료재단 참사랑요양병원,28,요양병원,210000,부산,210003,부산동래구,낙민동,47878,"부산광역시 동래구 충렬대로 258-258, (낙민동)",051-553-0050,http://www.cham-love.kr,20060621,9,0,0,0,6,0,0,0,0,2,0,0,1,0,129.0873078,35.2007335
2597,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인 은성의료재단 좋은리버뷰요양병원,28,요양병원,210000,부산,210005,부산북구,금곡동,46507,"부산광역시 북구 금곡대로 586, (금곡동)",051-995-0900,,20130403,8,1,0,0,5,0,0,0,0,2,0,0,0,0,129.0137969,35.2595976
2598,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 은성의료재단 좋은부산요양병원,28,요양병원,210000,부산,210015,부산사상구,학장동,47055,"부산광역시 사상구 학감대로39번길 67, (학장동)",326-0900,,20100719,7,0,0,0,6,0,0,0,0,1,0,0,0,0,128.996512,35.133499
2599,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은주례요양병원,28,요양병원,210000,부산,210015,부산사상구,주례동,47012,"부산광역시 사상구 가야대로 264, (주례동)",051-325-0300,,20140429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0014726,35.1500632
2600,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 이유의료재단 희윤요양병원,28,요양병원,380000,경남,380900,밀양시,부북면,50403,"경상남도 밀양시 부북면 춘화로 60, (부북면)",055-355-0007,,20090512,6,0,0,0,4,0,0,0,0,2,0,0,0,0,,
2601,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 인경의료재단 홍익요양병원,28,요양병원,380000,경남,381100,양산시,북부동,50619,"경상남도 양산시 북안남6길 6, (북부동)",364-7565,www.hyodo1004.com/,20121030,12,3,0,0,6,0,0,0,0,3,0,0,0,0,129.0383905,35.3461061
2602,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 일선의료재단 화성현대요양병원,28,요양병원,310000,경기,312500,화성시,우정읍,18573,"경기도 화성시 우정읍 남양만로 662, (우정읍)",031-379-6000,http://www.화성현대요양병원.kr,20110415,3,1,0,0,1,0,0,0,0,1,0,0,0,0,126.7980632,37.0423721
2603,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz,의료법인 일원의료재단 늘푸른요양병원,28,요양병원,370000,경북,370100,경주시,용강동,38070,"경상북도 경주시 유림로13번길 155,  (용강동)",054-749-0002,,20111006,9,2,0,0,5,0,0,0,0,2,0,0,0,0,129.2266835,35.8783881
2604,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 일혜의료재단 행복한요양병원,28,요양병원,210000,부산,210007,부산영도구,청학동,49016,"부산광역시 영도구 태종로372번길 41, (청학동)",417-9400,,20161123,3,0,0,0,2,0,0,0,0,1,0,0,0,0,129.0637402,35.0920426
2605,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 자광의료재단 선우요양병원,28,요양병원,370000,경북,370702,포항북구,장성동,37579,"경상북도 포항시 북구 법원로129번길 11-0,  (장성동)",054-243-9088,,20181204,5,0,0,0,2,0,0,0,0,2,0,0,1,0,129.3848207,36.086606
2606,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,의료법인 자운의료재단 강남요양병원,28,요양병원,310000,경기,311700,시흥시,신천동,14950,"경기도 시흥시 수인로3325번길 10, 3층 301호, 302호, 306~309호 (신천동, 우명프라자)",031-311-0700,,20130906,2,1,0,0,1,0,0,0,0,0,0,0,0,0,126.7882053,37.4382181
2607,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 자은의료재단 덕산요양병원,28,요양병원,380000,경남,380704,창원의창구,동읍,51132,"경상남도 창원시 의창구 동읍 의창대로 882, (동읍)",055-251-2221,,20140826,4,2,0,0,1,0,0,0,0,1,0,0,0,0,128.6870726,35.2783582
2608,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인 장수의료재단 동래요양병원,28,요양병원,210000,부산,210003,부산동래구,명륜동,47735,"부산광역시 동래구 명륜로 147, (명륜동)",051-557-7011,,20111031,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.0817587,35.2069388
2609,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 정강의료재단 위드미요양병원,28,요양병원,220000,인천,220006,인천남동구,논현동,21653,"인천광역시 남동구 논고개로123번길 35, 칼리오페 216호,10,11층 (논현동)",032-438-5800,http://www.withme-medi.com/,20120710,9,2,0,0,6,0,0,0,0,1,0,0,0,0,126.7220901,37.4015154
2610,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 정다운의료재단 나진요양병원,28,요양병원,250000,대전,250003,대전서구,괴정동,0,"대전광역시 서구 갈마로 122- ,  (괴정동)",042-525-3800,www.njhosp.co.kr/,20090216,5,0,0,0,4,0,0,0,0,0,0,0,1,0,127.3713404,36.3416514
2611,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 정심의료재단 한마음요양병원,28,요양병원,310000,경기,311700,시흥시,월곶동,14963,"경기도 시흥시 월곶해안로 97, (월곶동)",031-317-6400,www.silverhappy.com/,20070502,3,0,0,0,2,0,0,0,0,1,0,0,0,0,126.7349106,37.3900284
2612,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 정암의료재단 윤성요양병원,28,요양병원,370000,경북,370022,청도군,각북면,38300,"경상북도 청도군 각북면 헐티로 1145-12, (각북면)",054-373-7400,http://www.yshosp.co.kr,20050502,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5721959,35.7110064
2613,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인 정흡의료재단 효림요양병원,28,요양병원,260000,울산,260002,울산동구,일산동,44053,"울산광역시 동구 방어진순환도로 693-1, (일산동)",052-252-7500,,20180625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4291107,35.5037002
2614,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 주현의료재단 사상중앙요양병원,28,요양병원,210000,부산,210015,부산사상구,삼락동,46911,"부산광역시 사상구 삼덕로5번길 85, (삼락동, 지하1층~지상4층)",051-305-7002,,20130902,4,0,0,0,2,0,0,0,0,2,0,0,0,0,128.9782163,35.1784013
2615,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,의료법인 지덕사의료재단 양녕요양병원,28,요양병원,250000,대전,250003,대전서구,갈마동,35281,"대전광역시 서구 신갈마로 126-0, 양녕요양병원",042-528-0001,http://www.양녕요양병원.kr,20081230,5,0,0,0,4,0,0,0,0,1,0,0,0,0,127.3687937,36.3447403
2616,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,의료법인 지산의료재단 현인요양병원,28,요양병원,320000,강원,320008,인제군,기린면,24657,"강원특별자치도 인제군 기린면 내린천로 3760- ,",033-462-0129,,20030623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3119116,37.9337217
2617,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,의료법인 진연의료재단 감천문화요양병원,28,요양병원,210000,부산,210010,부산사하구,감천동,49375,"부산광역시 사하구 옥천로 38, (감천동)",051-293-0013,,20130501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0067617,35.0903872
2618,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz,의료법인 진주의료재단 진주노인요양병원,28,요양병원,380000,경남,380500,진주시,문산읍,52834,"경상남도 진주시 문산읍 제곡길98번길 41, 지하1, 1~5층",055-761-7582,http://www.samsunghospital.net,20041123,12,0,0,0,10,0,0,0,0,2,0,0,0,0,128.1752358,35.1537405
2619,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 진천의료재단 진천효병원,28,요양병원,330000,충북,330009,진천군,이월면,27819,"충청북도 진천군 이월면 반지길 54-0, 진천효병원",043-537-0035,http://noinyoyang.com,20051202,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.4374395,36.8851309
2620,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 참나눔의료재단 진요양병원,28,요양병원,310000,경기,312500,화성시,병점동,18414,"경기도 화성시 병점중앙로 87, 3층 (병점동, 태안병점 V-TOWN2)",031-234-5129,http://www.jinmedi.kr/,20080115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0418913,37.2063024
2621,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인 참사람의료재단 금곡효요양병원,28,요양병원,210000,부산,210005,부산북구,금곡동,46509,"부산광역시 북구 금곡대로 458, 6층 (금곡동, 금곡월드프라자)",051-927-7000,,20130104,3,1,0,0,1,0,0,0,0,1,0,0,0,0,129.0132941,35.249122
2622,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 참사랑 의료재단 시흥 참사랑 요양병원,28,요양병원,310000,경기,311700,시흥시,거모동,15068,"경기도 시흥시 군자로 507, (거모동)",031-492-7119,,20090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7852918,37.3447995
2623,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인 참사랑의료재단 대전참사랑요양병원,28,요양병원,250000,대전,250003,대전서구,둔산동,35235,"대전광역시 서구 계룡로491번길 8-0, 갤러리빌4차",042-478-9914,http://www.chamyoyang.co.kr,20070502,5,0,0,0,4,0,0,0,0,1,0,0,0,0,127.380206,36.3455663
2624,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 참사랑재단 참사랑요양병원,28,요양병원,330000,충북,330104,청주서원구,미평동,28802,"충청북도 청주시 서원구 청남로 1910-0,  (미평동)",043-298-9100,http://www.chamhsp.co.kr,20030110,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.4805157,36.6035719
2625,JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 참예원의료재단 서초참요양병원,28,요양병원,110000,서울,110021,서초구,우면동,6768,"서울특별시 서초구 양재대로 54, 지1,2층, 2~9층 (우면동, 서초참병원)",02-6081-2114,,20160311,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.0253605,37.4597639
2626,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 참의료재단 아산참요양병원,28,요양병원,340000,충남,340500,아산시,염치읍,31450,"충청남도 아산시 염치읍 송곡안길 31-31, 31",041-427-1004,,20070724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0171529,36.8083551
2627,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 창곡의료재단 참조은요양병원,28,요양병원,330000,충북,330005,옥천군,옥천읍,29033,"충청북도 옥천군 옥천읍 삼양로5길 12-0, (옥천읍)",043-731-0066,,20080107,5,0,0,0,3,0,0,0,0,1,0,0,1,0,127.5658284,36.305451
2628,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 창녕서울의료재단 창녕서울요양병원,28,요양병원,380000,경남,380014,창녕군,창녕읍,50322,"경상남도 창녕군 창녕읍 창녕대로 122, (창녕읍)",055-806-7100,,20161104,4,0,0,0,3,0,0,0,0,1,0,0,0,0,128.4969234,35.5342299
2629,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,의료법인 창민의료재단 제천노인전문요양병원,28,요양병원,330000,충북,330300,제천시,천남동,27191,"충청북도 제천시 북부로13길 94-0,  (천남동)",043-640-6000,http://www.noin.biz,20051223,4,0,0,0,2,0,0,0,0,2,0,0,0,0,128.1819131,37.1238807
2630,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인 채움의료재단 약손요양병원,28,요양병원,370000,경북,370024,칠곡군,동명면,39855,"경상북도 칠곡군 동명면 팔공산로2길 15-0, 약손요양병원",054-975-0803,,20201106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5990282,35.9981882
2631,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,의료법인 채화의료재단 에이스요양병원,28,요양병원,330000,충북,330200,충주시,수안보면,27497,"충청북도 충주시 수안보면 조산공원길 9-9,",043-1800-7799,http://acehospital.kr,20230908,3,0,0,0,2,0,0,0,0,1,0,0,0,0,127.9869888,36.8449692
2632,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 천지의료재단 금샘요양병원,28,요양병원,210000,부산,210011,부산금정구,청룡동,46201,"부산광역시 금정구 남산냇길 111, (청룡동)",051-931-0119,,20120816,4,0,0,0,2,0,0,0,0,0,1,0,1,0,129.0882819,35.2768485
2633,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,의료법인 청강의료재단 청강요양병원,28,요양병원,320000,강원,320015,횡성군,강림면,25272,"강원특별자치도 횡성군 강림면 주천강로강림3길 26-4,",033-344-1111,,20200702,2,0,0,0,1,0,0,0,0,0,1,0,0,0,128.1374386,37.3579999
2634,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 청남의료재단  세민에스요양병원,28,요양병원,260000,울산,260003,울산중구,반구동,44505,"울산광역시 중구 내황4길 11, (반구동)",052-293-2000,,20140912,10,1,0,0,8,0,0,0,0,1,0,0,0,0,129.3416795,35.5527566
2635,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인 청산의료재단 효원요양병원,28,요양병원,260000,울산,260001,울산남구,신정동,44623,"울산광역시 남구 봉월로 155, (신정동)",052-950-7500,,20131210,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.3070393,35.5463428
2636,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,의료법인 청송의료재단 해뜨락요양병원,28,요양병원,210000,부산,210005,부산북구,만덕동,46608,"부산광역시 북구 덕천로381번길 9-3, (만덕동)",051-333-1201,,20131230,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.0447292,35.2103669
2637,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 케이엔의료재단 경남요양병원,28,요양병원,380000,경남,380014,창녕군,남지읍,50356,"경상남도 창녕군 남지읍 남지중앙로 45, (남지읍)",055-526-3355,,20060524,3,0,0,0,2,0,0,0,0,1,0,0,0,0,128.4747776,35.3911711
2638,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,의료법인 태종의료재단 음성요양병원,28,요양병원,330000,충북,330006,음성군,음성읍,27697,"충청북도 음성군 음성읍 시장로126번길 9, (음성읍)",043-871-9900,,20150105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6919239,36.9388209
2639,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인 태종의료재단 익산미소요양병원,28,요양병원,350000,전북,350300,익산시,마동,54627,"전북특별자치도 익산시 선화로22길 52-9,  (마동)",063-854-7000,,20160315,7,0,0,0,5,0,0,0,0,2,0,0,0,0,126.9666194,35.9414755
