Unnamed: 0.1,Unnamed: 0,암호화요양기호,요양기관명,기타인력코드,기타인력코드명,기타인력수
2062,18913,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,창평한마음요양병원,200,사회복지사,2
2063,18914,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,화순푸른솔요양병원,100,물리치료사,1
2064,18915,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,화순푸른솔요양병원,200,사회복지사,1
2065,18916,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,71,약사,1
2066,18917,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,100,물리치료사,17
2067,18918,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,110,작업치료사,11
2068,18919,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,200,사회복지사,3
2069,18920,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,여수강남요양병원,71,약사,1
2070,18921,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,여수강남요양병원,100,물리치료사,14
2071,18922,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,여수강남요양병원,110,작업치료사,11
2072,18923,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,여수강남요양병원,200,사회복지사,1
2073,18924,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,나주광주요양병원,71,약사,1
2074,18925,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,나주광주요양병원,100,물리치료사,2
2075,18926,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,나주광주요양병원,200,사회복지사,1
2076,18927,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,미소요양병원,71,약사,1
2077,18928,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,미소요양병원,100,물리치료사,1
2078,18929,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,미소요양병원,200,사회복지사,1
2079,18930,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인새림의료재단 압해생태요양병원,100,물리치료사,1
2080,18931,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인새림의료재단 압해생태요양병원,200,사회복지사,1
2081,18932,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,청암요양병원,71,약사,1
2082,18933,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,청암요양병원,100,물리치료사,1
2083,18934,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,청암요양병원,200,사회복지사,2
2084,18935,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,의료법인송지의료재단 장흥요양병원,100,물리치료사,1
2085,18936,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,의료법인송지의료재단 장흥요양병원,200,사회복지사,1
2086,18937,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,함평군공립요양병원,100,물리치료사,3
2087,18938,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,함평군공립요양병원,200,사회복지사,2
2088,18939,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,노벨요양병원,71,약사,1
2089,18940,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,노벨요양병원,100,물리치료사,2
2090,18941,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,노벨요양병원,200,사회복지사,1
2091,18942,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,굿모닝요양병원,100,물리치료사,3
2092,18943,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,굿모닝요양병원,200,사회복지사,1
2093,18944,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,보궁요양병원,100,물리치료사,1
2094,18945,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,보궁요양병원,200,사회복지사,1
2095,18946,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,순천생협요양병원,71,약사,1
2096,18947,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,순천생협요양병원,100,물리치료사,3
2097,18948,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,순천생협요양병원,200,사회복지사,1
2098,18949,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,천사요양병원,71,약사,1
2099,18950,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,천사요양병원,100,물리치료사,10
2100,18951,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,천사요양병원,110,작업치료사,4
2101,18952,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,천사요양병원,200,사회복지사,1
2102,18953,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강진효요양병원,71,약사,1
2103,18954,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강진효요양병원,100,물리치료사,1
2104,18955,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강진효요양병원,200,사회복지사,1
2105,18956,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,늘편한요양병원,100,물리치료사,1
2106,18957,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,늘편한요양병원,200,사회복지사,1
2107,18958,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,일곡요양병원,71,약사,1
2108,18959,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,일곡요양병원,100,물리치료사,1
2109,18960,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,일곡요양병원,200,사회복지사,1
2110,18961,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,수요양병원,71,약사,1
2111,18962,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,수요양병원,100,물리치료사,18
2112,18963,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,수요양병원,110,작업치료사,9
2113,18964,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,수요양병원,200,사회복지사,2
2114,18965,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,우리요양병원,71,약사,1
2115,18966,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,우리요양병원,100,물리치료사,1
2116,18967,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,우리요양병원,200,사회복지사,1
2117,18968,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,다온요양병원,71,약사,1
2118,18969,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,다온요양병원,100,물리치료사,2
2119,18970,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,다온요양병원,200,사회복지사,1
2120,18971,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,광주고려요양병원,71,약사,1
2121,18972,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,광주고려요양병원,100,물리치료사,2
2122,18973,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,광주고려요양병원,200,사회복지사,1
2123,18974,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,미소요양병원,71,약사,1
2124,18975,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,미소요양병원,100,물리치료사,1
2125,18976,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,미소요양병원,200,사회복지사,1
2126,18977,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,햇살요양병원,71,약사,1
2127,18978,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,햇살요양병원,100,물리치료사,2
2128,18979,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,햇살요양병원,200,사회복지사,1
2129,18980,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,대한요양병원,71,약사,1
2130,18981,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,대한요양병원,100,물리치료사,1
2131,18982,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,대한요양병원,200,사회복지사,1
2132,18983,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,일등요양병원,71,약사,1
2133,18984,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,일등요양병원,100,물리치료사,1
2134,18985,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,일등요양병원,200,사회복지사,1
2135,18986,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,백운요양병원,71,약사,1
2136,18987,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,백운요양병원,100,물리치료사,2
2137,18988,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,백운요양병원,200,사회복지사,1
2138,18989,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,오아시스요양병원,100,물리치료사,2
2139,18990,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,오아시스요양병원,200,사회복지사,1
2140,18991,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,마루요양병원,71,약사,1
2141,18992,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,마루요양병원,100,물리치료사,1
2142,18993,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,마루요양병원,200,사회복지사,1
2143,18994,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,스마일요양병원,71,약사,1
2144,18995,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,스마일요양병원,100,물리치료사,2
2145,18996,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,스마일요양병원,200,사회복지사,1
2146,18997,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,동행요양병원,71,약사,1
2147,18998,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,동행요양병원,100,물리치료사,24
2148,18999,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,동행요양병원,110,작업치료사,17
2149,19000,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,동행요양병원,200,사회복지사,2
2150,19001,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인이영의료재단 시그니티요양병원,100,물리치료사,1
2151,19002,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인이영의료재단 시그니티요양병원,200,사회복지사,1
2152,19003,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz,의료법인보듬의료재단 효드림요양병원,100,물리치료사,1
2153,19004,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz,의료법인보듬의료재단 효드림요양병원,200,사회복지사,1
2154,19005,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,정다운요양병원,71,약사,1
2155,19006,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,정다운요양병원,100,물리치료사,8
2156,19007,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,정다운요양병원,200,사회복지사,1
2157,19010,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인예선의료재단 예선요양병원,71,약사,1
2158,19011,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인예선의료재단 예선요양병원,100,물리치료사,2
2159,19012,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인예선의료재단 예선요양병원,200,사회복지사,2
2160,19013,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,목포재활요양병원,100,물리치료사,19
2161,19014,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,목포재활요양병원,110,작업치료사,7
2162,19015,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,목포재활요양병원,200,사회복지사,2
2163,19016,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,인애요양병원,100,물리치료사,1
2164,19017,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,인애요양병원,200,사회복지사,1
2165,19018,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,광주요양병원,100,물리치료사,1
2166,19019,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,광주요양병원,200,사회복지사,3
2167,19020,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부부요양병원,71,약사,1
2168,19021,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부부요양병원,100,물리치료사,11
2169,19022,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부부요양병원,110,작업치료사,5
2170,19023,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부부요양병원,200,사회복지사,1
2171,19024,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,노블요양병원,71,약사,1
2172,19025,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,노블요양병원,100,물리치료사,6
2173,19026,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,노블요양병원,110,작업치료사,4
2174,19027,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,노블요양병원,200,사회복지사,1
2175,19028,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,명문요양병원,71,약사,1
2176,19029,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,명문요양병원,100,물리치료사,1
2177,19030,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,남악정다운요양병원,71,약사,1
2178,19031,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,원도요양병원,100,물리치료사,4
2179,19032,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,원도요양병원,200,사회복지사,1
2180,19033,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,빛고을요양병원,71,약사,1
2181,19034,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,빛고을요양병원,100,물리치료사,1
2182,19035,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,빛고을요양병원,200,사회복지사,1
2183,19036,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,비오메드요양병원,100,물리치료사,2
2184,19037,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,비오메드요양병원,200,사회복지사,1
2185,19038,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,상무힐링요양병원,100,물리치료사,5
2186,19039,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,상무힐링요양병원,110,작업치료사,2
2187,19040,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,민트요양병원,100,물리치료사,3
2188,19041,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,민트요양병원,200,사회복지사,1
2189,19042,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,곡성군립노인전문요양병원,100,물리치료사,1
2190,19043,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,곡성군립노인전문요양병원,110,작업치료사,1
2191,19044,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,곡성군립노인전문요양병원,200,사회복지사,1
